"","at","value","timestamp"
"10247","2013-07-07T11:47:47.037882Z",10837,2013-07-07 11:47:47
"10248","2013-07-07T11:49:47.054155Z",16289,2013-07-07 11:49:47
"10249","2013-07-07T11:51:47.057312Z",11829,2013-07-07 11:51:47
"10250","2013-07-07T11:53:47.064422Z",16289,2013-07-07 11:53:47
"10251","2013-07-07T11:55:47.085427Z",18625,2013-07-07 11:55:47
"10252","2013-07-07T11:57:47.082753Z",10837,2013-07-07 11:57:47
"10253","2013-07-07T11:59:47.090354Z",14472,2013-07-07 11:59:47
"10254"," 2013-07-07T12:01:47.100025Z",21740,2013-07-07 12:01:47
"10255","2013-07-07T12:03:47.100513Z",353,2013-07-07 12:03:47
"10256","2013-07-07T12:05:47.116673Z",14472,2013-07-07 12:05:47
"10257","2013-07-07T12:07:47.109500Z",307,2013-07-07 12:07:47
"10258","2013-07-07T12:09:47.135588Z",10837,2013-07-07 12:09:47
"10259","2013-07-07T12:11:47.131886Z",226,2013-07-07 12:11:47
"10260","2013-07-07T12:13:47.163257Z",21740,2013-07-07 12:13:47
"10261","2013-07-07T12:15:47.160286Z",14472,2013-07-07 12:15:47
"10262","2013-07-07T12:17:47.170413Z",11829,2013-07-07 12:17:47
"10263","2013-07-07T12:19:47.189018Z",13018,2013-07-07 12:19:47
"10264","2013-07-07T12:21:47.187940Z",11829,2013-07-07 12:21:47
"10265","2013-07-07T12:25:47.204050Z",16289,2013-07-07 12:25:47
"10266","2013-07-07T12:27:47.212112Z",26101,2013-07-07 12:27:47
"10267","2013-07-07T12:29:47.220700Z",13018,2013-07-07 12:29:47
"10268","2013-07-07T12:31:47.240570Z",21740,2013-07-07 12:31:47
"10269","2013-07-07T12:33:47.240419Z",21740,2013-07-07 12:33:47
"10270","2013-07-07T12:35:47.247527Z",26101,2013-07-07 12:35:47
"10271","2013-07-07T12:37:47.268432Z",18625,2013-07-07 12:37:47
"10272","2013-07-07T12:39:47.264562Z",21740,2013-07-07 12:39:47
"10273","2013-07-07T12:41:47.271219Z",274,2013-07-07 12:41:47
"10274","2013-07-07T12:43:47.289461Z",384,2013-07-07 12:43:47
"10275","2013-07-07T12:45:47.294581Z",14472,2013-07-07 12:45:47
"10276","2013-07-07T12:47:47.300917Z",13018,2013-07-07 12:47:47
"10277","2013-07-07T12:49:47.313522Z",18625,2013-07-07 12:49:47
"10278","2013-07-07T12:51:47.321381Z",16289,2013-07-07 12:51:47
"10279","2013-07-07T12:53:47.327538Z",13018,2013-07-07 12:53:47
"10280","2013-07-07T12:55:47.348905Z",13018,2013-07-07 12:55:47
"10281","2013-07-07T12:57:47.345675Z",13018,2013-07-07 12:57:47
"10282","2013-07-07T12:59:47.374351Z",9280,2013-07-07 12:59:47
"10283","2013-07-07T13:01:47.363628Z",16289,2013-07-07 13:01:47
"10284","2013-07-07T13:03:47.371971Z",14472,2013-07-07 13:03:47
"10285","2013-07-07T13:05:47.380969Z",14472,2013-07-07 13:05:47
"10286","2013-07-07T13:07:47.390112Z",10837,2013-07-07 13:07:47
"10287","2013-07-07T13:09:47.401673Z",13018,2013-07-07 13:09:47
"10288","2013-07-07T13:11:47.408252Z",13018,2013-07-07 13:11:47
"10289","2013-07-07T13:13:47.428640Z",10837,2013-07-07 13:13:47
"10290","2013-07-07T13:15:47.425831Z",9999,2013-07-07 13:15:47
"10291","2013-07-07T13:17:47.433749Z",11829,2013-07-07 13:17:47
"10292","2013-07-07T13:19:47.452080Z",11829,2013-07-07 13:19:47
"10293","2013-07-07T13:21:47.454601Z",13018,2013-07-07 13:21:47
"10294","2013-07-07T13:23:47.461392Z",13018,2013-07-07 13:23:47
"10295","2013-07-07T13:25:47.469263Z",16289,2013-07-07 13:25:47
"10296","2013-07-07T13:27:47.478565Z",21740,2013-07-07 13:27:47
"10297","2013-07-07T13:29:47.487659Z",14472,2013-07-07 13:29:47
"10298","2013-07-07T13:31:47.497342Z",11829,2013-07-07 13:31:47
"10299","2013-07-07T13:33:47.504202Z",16289,2013-07-07 13:33:47
"10300","2013-07-07T13:35:47.524273Z",14472,2013-07-07 13:35:47
"10301","2013-07-07T13:37:47.527260Z",14472,2013-07-07 13:37:47
"10302","2013-07-07T13:39:47.543835Z",14472,2013-07-07 13:39:47
"10303","2013-07-07T13:41:47.541341Z",14472,2013-07-07 13:41:47
"10304","2013-07-07T13:43:47.564691Z",11829,2013-07-07 13:43:47
"10305","2013-07-07T13:45:47.561632Z",13018,2013-07-07 13:45:47
"10306","2013-07-07T13:47:47.568417Z",14472,2013-07-07 13:47:47
"10307","2013-07-07T13:49:47.563257Z",289,2013-07-07 13:49:47
"10308","2013-07-07T13:51:47.601187Z",289,2013-07-07 13:51:47
"10309","2013-07-07T13:53:47.604825Z",14472,2013-07-07 13:53:47
"10310","2013-07-07T13:55:47.609512Z",18625,2013-07-07 13:55:47
"10311","2013-07-07T13:57:47.623461Z",13018,2013-07-07 13:57:47
"10312","2013-07-07T13:59:47.621166Z",14472,2013-07-07 13:59:47
"10313","2013-07-07T14:01:47.629203Z",10837,2013-07-07 14:01:47
"10314","2013-07-07T14:03:47.637304Z",13018,2013-07-07 14:03:47
"10315","2013-07-07T14:05:47.633488Z",289,2013-07-07 14:05:47
"10316","2013-07-07T14:07:47.655814Z",13018,2013-07-07 14:07:47
"10317","2013-07-07T14:09:47.649506Z",307,2013-07-07 14:09:47
"10318","2013-07-07T14:11:47.672798Z",13018,2013-07-07 14:11:47
"10319","2013-07-07T14:13:47.667006Z",274,2013-07-07 14:13:47
"10320","2013-07-07T14:15:47.693261Z",10837,2013-07-07 14:15:47
"10321","2013-07-07T14:17:47.700660Z",11829,2013-07-07 14:17:47
"10322","2013-07-07T14:19:47.707185Z",13018,2013-07-07 14:19:47
"10323","2013-07-07T14:21:47.720231Z",11829,2013-07-07 14:21:47
"10324","2013-07-07T14:23:47.764970Z",10837,2013-07-07 14:23:47
"10325","2013-07-07T14:25:47.748265Z",11829,2013-07-07 14:25:47
"10326","2013-07-07T14:27:47.744344Z",9999,2013-07-07 14:27:47
"10327","2013-07-07T14:29:47.752790Z",14472,2013-07-07 14:29:47
"10328","2013-07-07T14:31:47.755393Z",289,2013-07-07 14:31:47
"10329","2013-07-07T14:33:47.769675Z",18625,2013-07-07 14:33:47
"10330","2013-07-07T14:35:47.783720Z",9999,2013-07-07 14:35:47
"10331","2013-07-07T14:37:47.791427Z",10837,2013-07-07 14:37:47
"10332","2013-07-07T14:39:47.797831Z",9280,2013-07-07 14:39:47
"10333","2013-07-07T14:41:47.806174Z",9280,2013-07-07 14:41:47
"10334","2013-07-07T14:43:47.814983Z",11829,2013-07-07 14:43:47
"10335","2013-07-07T14:45:47.818425Z",233,2013-07-07 14:45:47
"10336","2013-07-07T14:47:47.875786Z",241,2013-07-07 14:47:47
"10337","2013-07-07T14:49:47.841743Z",10837,2013-07-07 14:49:47
"10338","2013-07-07T14:51:47.850976Z",10837,2013-07-07 14:51:47
"10339","2013-07-07T14:53:47.860633Z",9999,2013-07-07 14:53:47
"10340","2013-07-07T14:55:47.865328Z",8657,2013-07-07 14:55:47
"10341","2013-07-07T14:57:47.880384Z",6821,2013-07-07 14:57:47
"10342","2013-07-07T14:59:47.895734Z",11829,2013-07-07 14:59:47
"10343"," 2013-07-07T15:01:47.894168Z",9999,2013-07-07 15:01:47
"10344","2013-07-07T15:03:47.900793Z",9280,2013-07-07 15:03:47
"10345","2013-07-07T15:05:47.921153Z",10837,2013-07-07 15:05:47
"10346","2013-07-07T15:07:47.917558Z",10837,2013-07-07 15:07:47
"10347","2013-07-07T15:11:47.936629Z",13018,2013-07-07 15:11:47
"10348","2013-07-07T15:13:47.945348Z",9999,2013-07-07 15:13:47
"10349","2013-07-07T15:15:47.953256Z",9280,2013-07-07 15:15:47
"10350","2013-07-07T15:17:47.960924Z",11829,2013-07-07 15:17:47
"10351","2013-07-07T15:19:47.972494Z",13018,2013-07-07 15:19:47
"10352","2013-07-07T15:21:47.978183Z",14472,2013-07-07 15:21:47
"10353","2013-07-07T15:23:47.981412Z",251,2013-07-07 15:23:47
"10354","2013-07-07T15:25:48.004181Z",11829,2013-07-07 15:25:48
"10355","2013-07-07T15:27:48.006203Z",13018,2013-07-07 15:27:48
"10356","2013-07-07T15:29:48.020725Z",11829,2013-07-07 15:29:48
"10357","2013-07-07T15:31:48.022316Z",11829,2013-07-07 15:31:48
"10358","2013-07-07T15:33:48.032093Z",21740,2013-07-07 15:33:48
"10359","2013-07-07T15:35:48.043004Z",11829,2013-07-07 15:35:48
"10360","2013-07-07T15:37:48.058822Z",11829,2013-07-07 15:37:48
"10361","2013-07-07T15:39:48.044576Z",307,2013-07-07 15:39:48
"10362","2013-07-07T15:41:48.068279Z",16289,2013-07-07 15:41:48
"10363","2013-07-07T15:43:48.086021Z",13018,2013-07-07 15:43:48
"10364","2013-07-07T15:45:48.068976Z",289,2013-07-07 15:45:48
"10365","2013-07-07T15:47:48.079447Z",289,2013-07-07 15:47:48
"10366","2013-07-07T15:49:48.105442Z",14472,2013-07-07 15:49:48
"10367","2013-07-07T15:51:48.099565Z",328,2013-07-07 15:51:48
"10368","2013-07-07T15:53:48.117157Z",353,2013-07-07 15:53:48
"10369","2013-07-07T15:55:48.130267Z",16289,2013-07-07 15:55:48
"10370","2013-07-07T15:57:48.147866Z",14472,2013-07-07 15:57:48
"10371","2013-07-07T15:59:48.149361Z",11829,2013-07-07 15:59:48
"10372","2013-07-07T16:01:48.156043Z",16289,2013-07-07 16:01:48
"10373","2013-07-07T16:03:48.152427Z",328,2013-07-07 16:03:48
"10374","2013-07-07T16:05:48.158460Z",307,2013-07-07 16:05:48
"10375","2013-07-07T16:07:48.191853Z",10837,2013-07-07 16:07:48
"10376","2013-07-07T16:09:48.193977Z",9999,2013-07-07 16:09:48
"10377","2013-07-07T16:11:48.199627Z",16289,2013-07-07 16:11:48
"10378","2013-07-07T16:13:48.207269Z",16289,2013-07-07 16:13:48
"10379","2013-07-07T16:15:48.227472Z",9999,2013-07-07 16:15:48
"10380","2013-07-07T16:17:48.223298Z",14472,2013-07-07 16:17:48
"10381","2013-07-07T16:19:48.237482Z",13018,2013-07-07 16:19:48
"10382","2013-07-07T16:21:48.243868Z",353,2013-07-07 16:21:48
"10383","2013-07-07T16:23:48.251323Z",9999,2013-07-07 16:23:48
"10384","2013-07-07T16:25:48.261781Z",11829,2013-07-07 16:25:48
"10385","2013-07-07T16:27:48.269182Z",9999,2013-07-07 16:27:48
"10386","2013-07-07T16:29:48.261498Z",307,2013-07-07 16:29:48
"10387","2013-07-07T16:31:48.285420Z",21740,2013-07-07 16:31:48
"10388","2013-07-07T16:33:48.294348Z",14472,2013-07-07 16:33:48
"10389","2013-07-07T16:35:48.319223Z",16289,2013-07-07 16:35:48
"10390","2013-07-07T16:37:48.314796Z",13018,2013-07-07 16:37:48
"10391","2013-07-07T16:39:48.320950Z",18625,2013-07-07 16:39:48
"10392","2013-07-07T16:41:48.340250Z",10837,2013-07-07 16:41:48
"10393","2013-07-07T16:43:48.339328Z",10837,2013-07-07 16:43:48
"10394","2013-07-07T16:45:48.363991Z",21740,2013-07-07 16:45:48
"10395","2013-07-07T16:47:48.358979Z",11829,2013-07-07 16:47:48
"10396","2013-07-07T16:49:48.409029Z",14472,2013-07-07 16:49:48
"10397","2013-07-07T16:51:48.375666Z",13018,2013-07-07 16:51:48
"10398","2013-07-07T16:53:48.393177Z",18625,2013-07-07 16:53:48
"10399","2013-07-07T16:55:48.379651Z",262,2013-07-07 16:55:48
"10400","2013-07-07T16:57:48.601902Z",11829,2013-07-07 16:57:48
"10401","2013-07-07T16:59:48.418525Z",18625,2013-07-07 16:59:48
"10402","2013-07-07T17:01:48.417508Z",14472,2013-07-07 17:01:48
"10403","2013-07-07T17:03:48.426591Z",14472,2013-07-07 17:03:48
"10404","2013-07-07T17:05:48.436129Z",21740,2013-07-07 17:05:48
"10405","2013-07-07T17:07:48.444120Z",21740,2013-07-07 17:07:48
"10406","2013-07-07T17:09:48.453220Z",18625,2013-07-07 17:09:48
"10407","2013-07-07T17:11:48.459858Z",21740,2013-07-07 17:11:48
"10408","2013-07-07T17:13:48.469615Z",21740,2013-07-07 17:13:48
"10409","2013-07-07T17:15:48.478990Z",16289,2013-07-07 17:15:48
"10410","2013-07-07T17:17:48.497065Z",10837,2013-07-07 17:17:48
"10411","2013-07-07T17:19:48.471692Z",4,2013-07-07 17:19:48
"10412","2013-07-07T17:21:48.481700Z",4,2013-07-07 17:21:48
"10413","2013-07-07T17:23:48.493909Z",3,2013-07-07 17:23:48
"10414","2013-07-07T17:25:48.522777Z",1492,2013-07-07 17:25:48
"10415","2013-07-07T17:27:48.537819Z",2779,2013-07-07 17:27:48
"10416","2013-07-07T17:29:48.540925Z",2230,2013-07-07 17:29:48
"10417","2013-07-07T17:31:48.560920Z",2908,2013-07-07 17:31:48
"10418","2013-07-07T17:33:48.557435Z",3899,2013-07-07 17:33:48
"10419","2013-07-07T17:35:48.548513Z",5,2013-07-07 17:35:48
"10420","2013-07-07T17:37:48.554366Z",75,2013-07-07 17:37:48
"10421","2013-07-07T17:39:48.590115Z",2551,2013-07-07 17:39:48
"10422","2013-07-07T17:41:48.602496Z",4023,2013-07-07 17:41:48
"10423","2013-07-07T17:43:48.605971Z",6821,2013-07-07 17:43:48
"10424","2013-07-07T17:45:48.613130Z",6476,2013-07-07 17:45:48
"10425","2013-07-07T17:47:48.631579Z",9280,2013-07-07 17:47:48
"10426","2013-07-07T17:49:48.633148Z",5168,2013-07-07 17:49:48
"10427","2013-07-07T17:51:48.636325Z",6165,2013-07-07 17:51:48
"10428","2013-07-07T17:53:48.647334Z",7631,2013-07-07 17:53:48
"10429","2013-07-07T17:55:48.666482Z",5882,2013-07-07 17:55:48
"10430","2013-07-07T17:57:48.666126Z",5168,2013-07-07 17:57:48
"10431","2013-07-07T17:59:48.672925Z",7631,2013-07-07 17:59:48
"10432"," 2013-07-07T18:01:48.655087Z",197,2013-07-07 18:01:48
"10433","2013-07-07T18:03:48.687882Z",9280,2013-07-07 18:03:48
"10434","2013-07-07T18:05:48.696382Z",9280,2013-07-07 18:05:48
"10435","2013-07-07T18:07:48.705198Z",9280,2013-07-07 18:07:48
"10436","2013-07-07T18:09:49.328352Z",251,2013-07-07 18:09:49
"10437","2013-07-07T18:11:48.720755Z",10837,2013-07-07 18:11:48
"10438","2013-07-07T18:13:48.728091Z",9999,2013-07-07 18:13:48
"10439","2013-07-07T18:15:48.748055Z",9280,2013-07-07 18:15:48
"10440","2013-07-07T18:17:48.747008Z",7631,2013-07-07 18:17:48
"10441","2013-07-07T18:19:48.765482Z",9280,2013-07-07 18:19:48
"10442","2013-07-07T18:21:48.764746Z",8112,2013-07-07 18:21:48
"10443","2013-07-07T18:23:48.775502Z",9280,2013-07-07 18:23:48
"10444","2013-07-07T18:25:48.785300Z",6165,2013-07-07 18:25:48
"10445","2013-07-07T18:27:48.790667Z",5882,2013-07-07 18:27:48
"10446","2013-07-07T18:29:48.781794Z",218,2013-07-07 18:29:48
"10447","2013-07-07T18:31:48.806573Z",9999,2013-07-07 18:31:48
"10448","2013-07-07T18:33:48.817151Z",8112,2013-07-07 18:33:48
"10449","2013-07-07T18:35:48.838003Z",8112,2013-07-07 18:35:48
"10450","2013-07-07T18:37:48.835114Z",9280,2013-07-07 18:37:48
"10451","2013-07-07T18:39:48.841198Z",8112,2013-07-07 18:39:48
"10452","2013-07-07T18:41:48.851489Z",9280,2013-07-07 18:41:48
"10453","2013-07-07T18:43:48.858483Z",7203,2013-07-07 18:43:48
"10454","2013-07-07T18:45:49.284121Z",5623,2013-07-07 18:45:49
"10455","2013-07-07T18:47:48.887640Z",6821,2013-07-07 18:47:48
"10456","2013-07-07T18:49:48.884929Z",6165,2013-07-07 18:49:48
"10457","2013-07-07T18:51:48.892817Z",5386,2013-07-07 18:51:48
"10458","2013-07-07T18:53:48.911340Z",6476,2013-07-07 18:53:48
"10459","2013-07-07T18:55:48.911930Z",4780,2013-07-07 18:55:48
"10460","2013-07-07T18:57:48.919850Z",6821,2013-07-07 18:57:48
"10461","2013-07-07T18:59:48.929989Z",8112,2013-07-07 18:59:48
"10462","2013-07-07T19:01:48.937305Z",9280,2013-07-07 19:01:48
"10463","2013-07-07T19:03:48.945150Z",10837,2013-07-07 19:03:48
"10464","2013-07-07T19:05:48.955918Z",8112,2013-07-07 19:05:48
"10465","2013-07-07T19:07:48.972808Z",8657,2013-07-07 19:07:48
"10466","2013-07-07T19:09:48.971043Z",9999,2013-07-07 19:09:48
"10467","2013-07-07T19:11:48.982001Z",7203,2013-07-07 19:11:48
"10468","2013-07-07T19:13:48.992170Z",9280,2013-07-07 19:13:48
"10469","2013-07-07T19:15:48.976641Z",197,2013-07-07 19:15:48
"10470","2013-07-07T19:17:48.984067Z",144,2013-07-07 19:17:48
"10471","2013-07-07T19:19:48.996547Z",211,2013-07-07 19:19:48
"10472","2013-07-07T19:21:49.035386Z",5882,2013-07-07 19:21:49
"10473","2013-07-07T19:23:49.039102Z",6476,2013-07-07 19:23:49
"10474","2013-07-07T19:25:49.029235Z",197,2013-07-07 19:25:49
"10475","2013-07-07T19:27:49.061729Z",7631,2013-07-07 19:27:49
"10476","2013-07-07T19:29:49.056821Z",5882,2013-07-07 19:29:49
"10477","2013-07-07T19:31:49.055543Z",187,2013-07-07 19:31:49
"10478","2013-07-07T19:33:49.074393Z",5882,2013-07-07 19:33:49
"10479","2013-07-07T19:35:49.085415Z",4296,2013-07-07 19:35:49
"10480","2013-07-07T19:37:49.092529Z",4023,2013-07-07 19:37:49
"10481","2013-07-07T19:39:49.101310Z",3471,2013-07-07 19:39:49
"10482","2013-07-07T19:41:49.109957Z",4780,2013-07-07 19:41:49
"10483","2013-07-07T19:43:49.118261Z",4023,2013-07-07 19:43:49
"10484","2013-07-07T19:45:49.319757Z",3783,2013-07-07 19:45:49
"10485","2013-07-07T19:47:49.148851Z",4023,2013-07-07 19:47:49
"10486","2013-07-07T19:49:49.146987Z",4023,2013-07-07 19:49:49
"10487","2013-07-07T19:51:49.164098Z",3050,2013-07-07 19:51:49
"10488","2013-07-07T19:53:49.167787Z",2908,2013-07-07 19:53:49
"10489","2013-07-07T19:55:49.169594Z",4296,2013-07-07 19:55:49
"10490","2013-07-07T19:57:49.335044Z",3783,2013-07-07 19:57:49
"10491","2013-07-07T19:59:49.189998Z",4023,2013-07-07 19:59:49
"10492","2013-07-07T20:01:49.206946Z",4023,2013-07-07 20:01:49
"10493","2013-07-07T20:03:49.203696Z",4446,2013-07-07 20:03:49
"10494","2013-07-07T20:05:49.213701Z",3569,2013-07-07 20:05:49
"10495","2013-07-07T20:07:49.222653Z",3471,2013-07-07 20:07:49
"10496","2013-07-07T20:09:49.229609Z",4296,2013-07-07 20:09:49
"10497","2013-07-07T20:11:49.239259Z",4446,2013-07-07 20:11:49
"10498","2013-07-07T20:13:49.247015Z",4607,2013-07-07 20:13:49
"10499","2013-07-07T20:15:49.263430Z",4780,2013-07-07 20:15:49
"10500","2013-07-07T20:17:49.269725Z",4296,2013-07-07 20:17:49
"10501","2013-07-07T20:19:49.275757Z",2908,2013-07-07 20:19:49
"10502","2013-07-07T20:21:49.335521Z",2908,2013-07-07 20:21:49
"10503","2013-07-07T20:23:49.287882Z",3783,2013-07-07 20:23:49
"10504","2013-07-07T20:25:49.285175Z",109,2013-07-07 20:25:49
"10505","2013-07-07T20:27:49.312154Z",3783,2013-07-07 20:27:49
"10506","2013-07-07T20:29:49.313171Z",3206,2013-07-07 20:29:49
"10507","2013-07-07T20:31:49.335665Z",3899,2013-07-07 20:31:49
"10508","2013-07-07T20:33:49.357461Z",3206,2013-07-07 20:33:49
"10509","2013-07-07T20:35:49.347461Z",3899,2013-07-07 20:35:49
"10510","2013-07-07T20:37:49.345622Z",4296,2013-07-07 20:37:49
"10511","2013-07-07T20:39:49.359925Z",4296,2013-07-07 20:39:49
"10512","2013-07-07T20:41:49.366577Z",4023,2013-07-07 20:41:49
"10513","2013-07-07T20:43:49.376302Z",4155,2013-07-07 20:43:49
"10514","2013-07-07T20:45:49.380097Z",4296,2013-07-07 20:45:49
"10515","2013-07-07T20:47:49.386614Z",3378,2013-07-07 20:47:49
"10516","2013-07-07T20:49:49.396513Z",4780,2013-07-07 20:49:49
"10517","2013-07-07T20:51:49.404719Z",5386,2013-07-07 20:51:49
"10518","2013-07-07T20:53:49.413257Z",4446,2013-07-07 20:53:49
"10519","2013-07-07T20:55:49.407787Z",144,2013-07-07 20:55:49
"10520","2013-07-07T20:57:49.429663Z",4296,2013-07-07 20:57:49
"10521","2013-07-07T20:59:49.449216Z",4296,2013-07-07 20:59:49
"10522"," 2013-07-07T21:01:49.445928Z",4780,2013-07-07 21:01:49
"10523","2013-07-07T21:03:49.454099Z",2779,2013-07-07 21:03:49
"10524","2013-07-07T21:05:49.466314Z",1053,2013-07-07 21:05:49
"10525","2013-07-07T21:07:49.481250Z",576,2013-07-07 21:07:49
"10526","2013-07-07T21:09:49.483842Z",543,2013-07-07 21:09:49
"10527","2013-07-07T21:11:49.487465Z",616,2013-07-07 21:11:49
"10528","2013-07-07T21:13:49.507798Z",763,2013-07-07 21:13:49
"10529","2013-07-07T21:15:49.505726Z",1456,2013-07-07 21:15:49
"10530","2013-07-07T21:17:49.513590Z",1634,2013-07-07 21:17:49
"10531","2013-07-07T21:19:49.522402Z",1777,2013-07-07 21:19:49
"10532","2013-07-07T21:21:49.506514Z",48,2013-07-07 21:21:49
"10533","2013-07-07T21:23:49.537520Z",2045,2013-07-07 21:23:49
"10534","2013-07-07T21:25:49.546521Z",2551,2013-07-07 21:25:49
"10535","2013-07-07T21:27:49.565231Z",2551,2013-07-07 21:27:49
"10536","2013-07-07T21:29:49.567711Z",2358,2013-07-07 21:29:49
"10537","2013-07-07T21:31:49.573469Z",2605,2013-07-07 21:31:49
"10538","2013-07-07T21:33:49.584452Z",2660,2013-07-07 21:33:49
"10539","2013-07-07T21:35:49.594132Z",2779,2013-07-07 21:35:49
"10540","2013-07-07T21:37:49.602068Z",2842,2013-07-07 21:37:49
"10541","2013-07-07T21:39:49.608324Z",2977,2013-07-07 21:39:49
"10542","2013-07-07T21:41:49.625008Z",3206,2013-07-07 21:41:49
"10543","2013-07-07T21:43:49.626068Z",3471,2013-07-07 21:43:49
"10544","2013-07-07T21:45:49.607999Z",112,2013-07-07 21:45:49
"10545","2013-07-07T21:47:49.651060Z",4296,2013-07-07 21:47:49
"10546","2013-07-07T21:49:49.649118Z",4023,2013-07-07 21:49:49
"10547","2013-07-07T21:51:49.663186Z",3378,2013-07-07 21:51:49
"10548","2013-07-07T21:53:49.666219Z",3050,2013-07-07 21:53:49
"10549","2013-07-07T21:55:49.683814Z",2718,2013-07-07 21:55:49
"10550","2013-07-07T21:57:49.681735Z",2313,2013-07-07 21:57:49
"10551","2013-07-07T21:59:49.693066Z",2358,2013-07-07 21:59:49
"10552","2013-07-07T22:01:49.733259Z",2403,2013-07-07 22:01:49
"10553","2013-07-07T22:03:49.707210Z",2190,2013-07-07 22:03:49
"10554","2013-07-07T22:05:49.717888Z",2605,2013-07-07 22:05:49
"10555","2013-07-07T22:07:49.707920Z",85,2013-07-07 22:07:49
"10556","2013-07-07T22:09:49.735512Z",3126,2013-07-07 22:09:49
"10557","2013-07-07T22:11:49.744013Z",3289,2013-07-07 22:11:49
"10558","2013-07-07T22:13:49.753850Z",3673,2013-07-07 22:13:49
"10559","2013-07-07T22:15:49.763234Z",4607,2013-07-07 22:15:49
"10560","2013-07-07T22:17:49.770445Z",5386,2013-07-07 22:17:49
"10561","2013-07-07T22:19:49.777923Z",5386,2013-07-07 22:19:49
"10562","2013-07-07T22:21:49.760201Z",187,2013-07-07 22:21:49
"10563","2013-07-07T22:23:49.809716Z",6165,2013-07-07 22:23:49
"10564","2013-07-07T22:25:49.802642Z",6476,2013-07-07 22:25:49
"10565","2013-07-07T22:27:49.818042Z",6476,2013-07-07 22:27:49
"10566","2013-07-07T22:29:49.821937Z",6476,2013-07-07 22:29:49
"10567","2013-07-07T22:31:49.808353Z",197,2013-07-07 22:31:49
"10568","2013-07-07T22:33:49.838070Z",5623,2013-07-07 22:33:49
"10569","2013-07-07T22:35:49.845801Z",5623,2013-07-07 22:35:49
"10570","2013-07-07T22:37:49.862499Z",5386,2013-07-07 22:37:49
"10571","2013-07-07T22:39:49.862229Z",4023,2013-07-07 22:39:49
"10572","2013-07-07T22:41:49.873613Z",3471,2013-07-07 22:41:49
"10573","2013-07-07T22:43:49.879081Z",2842,2013-07-07 22:43:49
"10574","2013-07-07T22:45:49.896273Z",2230,2013-07-07 22:45:49
"10575","2013-07-07T22:47:49.899082Z",1948,2013-07-07 22:47:49
"10576","2013-07-07T22:49:49.916304Z",1948,2013-07-07 22:49:49
"10577","2013-07-07T22:51:49.915807Z",2115,2013-07-07 22:51:49
"10578","2013-07-07T22:53:49.924722Z",2551,2013-07-07 22:53:49
"10579","2013-07-07T22:55:49.932600Z",2358,2013-07-07 22:55:49
"10580","2013-07-07T22:57:49.941849Z",2230,2013-07-07 22:57:49
"10581","2013-07-07T22:59:49.970785Z",2660,2013-07-07 22:59:49
"10582","2013-07-07T23:01:49.958127Z",2779,2013-07-07 23:01:49
"10583","2013-07-07T23:03:49.965866Z",2842,2013-07-07 23:03:49
"10584","2013-07-07T23:05:50.062817Z",3050,2013-07-07 23:05:50
"10585","2013-07-07T23:07:50.004377Z",3783,2013-07-07 23:07:50
"10586","2013-07-07T23:09:49.994339Z",6821,2013-07-07 23:09:49
"10587","2013-07-07T23:11:50.001593Z",7631,2013-07-07 23:11:50
"10588","2013-07-07T23:13:50.011153Z",9280,2013-07-07 23:13:50
"10589","2013-07-07T23:15:50.018398Z",11829,2013-07-07 23:15:50
"10590","2013-07-07T23:17:50.031081Z",13018,2013-07-07 23:17:50
"10591","2013-07-07T23:19:50.036994Z",10837,2013-07-07 23:19:50
"10592","2013-07-07T23:21:50.044129Z",11829,2013-07-07 23:21:50
"10593","2013-07-07T23:23:50.054302Z",13018,2013-07-07 23:23:50
"10594","2013-07-07T23:25:50.060680Z",14472,2013-07-07 23:25:50
"10595","2013-07-07T23:27:50.083173Z",14472,2013-07-07 23:27:50
"10596","2013-07-07T23:29:50.077655Z",13018,2013-07-07 23:29:50
"10597","2013-07-07T23:31:50.086837Z",11829,2013-07-07 23:31:50
"10598","2013-07-07T23:33:50.101878Z",10837,2013-07-07 23:33:50
"10599","2013-07-07T23:35:50.106411Z",5623,2013-07-07 23:35:50
"10600","2013-07-07T23:37:50.113064Z",3289,2013-07-07 23:37:50
"10601","2013-07-07T23:39:50.098354Z",112,2013-07-07 23:39:50
"10602","2013-07-07T23:41:50.133410Z",2660,2013-07-07 23:41:50
"10603","2013-07-07T23:43:50.151921Z",4967,2013-07-07 23:43:50
"10604","2013-07-07T23:45:50.153568Z",10837,2013-07-07 23:45:50
"10605","2013-07-07T23:47:50.158378Z",13018,2013-07-07 23:47:50
"10606","2013-07-07T23:49:50.166088Z",13018,2013-07-07 23:49:50
"10607","2013-07-07T23:51:50.171840Z",14472,2013-07-07 23:51:50
"10608","2013-07-07T23:53:50.184926Z",26101,2013-07-07 23:53:50
"10609","2013-07-07T23:55:50.192878Z",9280,2013-07-07 23:55:50
"10610","2013-07-07T23:57:50.197947Z",11829,2013-07-07 23:57:50
"10611","2013-07-07T23:59:50.190410Z",289,2013-07-07 23:59:50
"10612"," 2013-07-08T00:01:50.224781Z",32643,2013-07-08 00:01:50
"10613","2013-07-08T00:03:50.223047Z",424,2013-07-08 00:03:50
"10614","2013-07-08T00:05:50.232802Z",32643,2013-07-08 00:05:50
"10615","2013-07-08T00:07:50.240062Z",26101,2013-07-08 00:07:50
